timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity
1166578980,1.4080000000000001,0.094,243.72,5.8
1166579040,1.4180000000000001,0.12,244.53,5.8
1166579100,1.406,0.11800000000000001,244.06,5.8
1166579160,1.41,0.11800000000000001,244.16,5.8
1166579220,1.4040000000000001,0.11599999999999999,243.48,5.8
1166579280,1.3980000000000001,0.114,243.1,5.6
1166579340,1.396,0.114,243.13,5.6
1166579400,1.392,0.11199999999999999,242.96,5.6
1166579460,1.386,0.11199999999999999,243.03,5.6
1166579520,1.386,0.114,243.18,5.6
1166579580,1.3940000000000001,0.114,243.34,5.6
1166579640,1.392,0.114,243.22,5.6
1166579700,1.396,0.11599999999999999,243.53,5.6
1166579760,1.3880000000000001,0.114,243.28,5.6
1166579820,1.2919999999999998,0.0,243.25,5.2
1166579880,1.29,0.0,242.77,5.2
1166579940,1.2919999999999998,0.0,242.67,5.2
1166580000,1.294,0.0,242.9,5.2
1166580060,1.296,0.0,242.93,5.2
1166580120,1.286,0.0,242.64,5.2
1166580180,1.288,0.0,242.83,5.2
1166580240,1.3019999999999998,0.0,243.53,5.2
1166580300,1.298,0.0,243.3,5.2
1166580360,1.294,0.0,242.91,5.2
1166580420,1.298,0.0,243.15,5.2
1166580480,1.2919999999999998,0.0,243.23,5.2
1166580540,1.286,0.0,242.63,5.2
1166580600,1.278,0.0,241.32,5.2
1166580660,1.278,0.0,241.24,5.2
1166580720,1.3619999999999999,0.057999999999999996,241.79,5.6
1166580780,1.36,0.078,242.0,5.6
1166580840,1.368,0.08199999999999999,243.23,5.6
1166580900,1.3559999999999999,0.078,242.1,5.6
1166580960,1.3459999999999999,0.07400000000000001,241.37,5.6
1166581020,1.3559999999999999,0.078,241.93,5.6
1166581080,1.354,0.078,241.88,5.6
1166581140,1.3359999999999999,0.07400000000000001,240.77,5.4
1166581200,1.328,0.07,240.15,5.4
1166581260,1.36,0.08,240.1,5.6
1166581320,1.358,0.096,239.06,5.6
1166581380,1.364,0.1,240.05,5.6
1166581440,1.36,0.1,239.77,5.6
1166581500,1.358,0.1,239.91,5.6
1166581560,1.3659999999999999,0.10400000000000001,240.73,5.6
1166581620,1.3559999999999999,0.1,239.9,5.6
1166581680,1.358,0.102,240.19,5.6
1166581740,1.354,0.1,239.9,5.6
1166581800,1.358,0.102,240.39,5.6
1166581860,1.3519999999999999,0.1,240.07,5.6
1166581920,1.3559999999999999,0.102,240.41,5.6
1166581980,1.354,0.102,240.29,5.6
1166582040,1.3559999999999999,0.102,240.43,5.6
1166582100,1.298,0.0,241.28,5.4
1166582160,1.272,0.0,241.4,5.2
1166582220,1.272,0.0,241.46,5.2
1166582280,1.27,0.0,241.2,5.2
1166582340,1.268,0.0,241.07,5.2
1166582400,1.26,0.0,240.22,5.2
1166582460,1.26,0.0,240.14,5.2
1166582520,1.254,0.0,239.6,5.2
1166582580,1.256,0.0,239.84,5.2
1166582640,1.25,0.0,239.2,5.2
1166582700,1.25,0.0,239.16,5.2
1166582760,1.25,0.0,239.27,5.2
1166582820,1.256,0.0,239.89,5.2
1166582880,1.256,0.0,239.72,5.2
1166582940,1.256,0.0,239.8,5.2
1166583000,1.252,0.0,239.33,5.2
1166583060,1.258,0.0,240.03,5.2
1166583120,1.258,0.0,240.06,5.2
1166583180,1.584,0.08,239.45,6.6
1166583240,3.2460000000000004,0.098,237.3,13.8
1166583300,3.342,0.114,236.73,14.2
1166583360,3.096,0.098,237.24,13.4
1166583420,3.48,0.11800000000000001,236.93,14.6
1166583480,2.968,0.098,237.96,13.0
1166583540,3.54,0.16399999999999998,237.52,14.8
1166583600,3.6239999999999997,0.226,236.7,15.2
1166583660,4.842,0.228,235.33,20.6
1166583720,4.106,0.158,237.52,17.4
1166583780,3.542,0.15,237.82,14.8
1166583840,3.516,0.132,237.92,14.6
1166583900,3.5180000000000002,0.14800000000000002,237.67,14.8
1166583960,3.53,0.134,238.62,14.8
1166584020,3.5260000000000002,0.15,238.09,14.8
1166584080,3.502,0.13,237.67,14.6
1166584140,3.502,0.142,237.31,14.6
1166584200,3.5439999999999996,0.128,238.27,14.8
1166584260,3.56,0.14800000000000002,238.66,14.8
1166584320,3.548,0.13,238.65,14.8
1166584380,3.536,0.09,239.6,14.6
1166584440,3.4739999999999998,0.0,239.4,14.4
1166584500,3.478,0.0,239.1,14.4
1166584560,3.49,0.0,240.0,14.4
1166584620,3.5180000000000002,0.0,240.61,14.6
1166584680,3.484,0.0,239.75,14.4
1166584740,3.556,0.096,239.49,14.8
1166584800,3.574,0.124,240.3,14.8
1166584860,3.582,0.142,240.31,14.8
1166584920,3.57,0.124,240.19,14.8
1166584980,3.572,0.14,239.76,14.8
1166585040,3.092,0.128,240.34,13.0
1166585100,2.662,0.152,240.65,11.2
1166585160,3.5580000000000003,0.11800000000000001,239.5,14.8
1166585220,3.576,0.138,239.71,14.8
1166585280,2.8480000000000003,0.13,240.61,12.0
1166585340,2.93,0.146,240.12,12.4
1166585400,3.6060000000000003,0.17800000000000002,238.8,15.0
1166585460,3.6260000000000003,0.23800000000000002,239.21,15.2
1166585520,2.44,0.23800000000000002,240.51,10.2
1166585580,3.4819999999999998,0.24600000000000002,240.08,14.6
1166585640,3.4739999999999998,0.22399999999999998,240.53,14.6
1166585700,2.668,0.26,241.09,11.2
1166585760,2.81,0.23399999999999999,241.83,12.2
1166585820,3.5780000000000003,0.254,240.15,15.0
1166585880,2.3280000000000003,0.37,241.49,9.8
1166585940,3.638,0.298,241.11,15.2
1166586000,2.576,0.264,241.62,11.2
1166586060,3.194,0.28600000000000003,241.34,13.4
1166586120,3.17,0.26,241.64,13.6
1166586180,2.67,0.302,242.82,11.2
1166586240,1.994,0.284,243.67,8.4
1166586300,1.716,0.314,243.35,7.0
1166586360,1.672,0.28600000000000003,243.57,7.0
1166586420,1.716,0.316,243.57,7.0
1166586480,1.676,0.292,244.26,7.0
1166586540,1.7180000000000002,0.32,244.11,7.0
1166586600,1.6640000000000001,0.28600000000000003,243.41,6.8
1166586660,1.662,0.26,242.29,6.8
1166586720,1.45,0.114,241.86,6.0
1166586780,1.37,0.094,242.28,5.6
1166586840,1.3880000000000001,0.098,242.1,5.6
1166586900,1.35,0.064,241.89,5.6
1166586960,1.33,0.0,243.04,5.4
1166587020,1.37,0.0,243.31,5.6
1166587080,1.4340000000000002,0.0,243.12,5.8
1166587140,1.4140000000000001,0.0,243.07,5.8
1166587200,1.426,0.0,242.38,5.8
1166587260,1.4180000000000001,0.0,242.99,5.8
1166587320,1.4340000000000002,0.0,243.38,5.8
1166587380,1.436,0.0,243.37,5.8
1166587440,1.42,0.0,243.43,5.8
1166587500,1.558,0.0,243.82,6.4
1166587560,1.642,0.0,244.16,6.6
1166587620,1.65,0.0,243.28,6.8
1166587680,1.6219999999999999,0.0,242.54,6.6
1166587740,1.48,0.0,242.26,6.0
1166587800,1.324,0.0,242.34,5.4
1166587860,1.426,0.064,241.78,5.8
1166587920,1.4040000000000001,0.062,241.99,5.8
1166587980,1.4280000000000002,0.068,242.33,5.8
1166588040,1.41,0.064,242.68,5.8
1166588100,1.4,0.08,242.41,5.8
1166588160,1.546,0.16399999999999998,242.63,6.4
1166588220,1.508,0.21600000000000003,242.35,6.2
1166588280,1.4780000000000002,0.212,242.37,6.0
1166588340,1.4880000000000002,0.212,241.61,6.2
1166588400,1.406,0.124,241.14,5.8
1166588460,1.412,0.106,241.4,5.8
1166588520,1.3980000000000001,0.106,242.06,5.8
1166588580,1.41,0.106,241.25,5.8
1166588640,1.3980000000000001,0.106,242.13,5.8
1166588700,1.526,0.11599999999999999,243.22,6.2
1166588760,1.6,0.106,242.93,6.6
1166588820,1.5919999999999999,0.10400000000000001,242.33,6.6
1166588880,1.5959999999999999,0.106,242.73,6.6
1166588940,1.4380000000000002,0.10800000000000001,242.69,5.8
1166589000,1.3940000000000001,0.10800000000000001,242.27,5.8
1166589060,1.396,0.10800000000000001,242.43,5.8
1166589120,1.4,0.11,242.83,5.8
1166589180,1.396,0.10800000000000001,242.46,5.8
1166589240,1.39,0.106,242.07,5.6
1166589300,1.386,0.102,241.74,5.6
1166589360,1.3019999999999998,0.0,242.39,5.4
1166589420,1.304,0.0,242.56,5.4
1166589480,1.304,0.0,242.57,5.4
1166589540,1.304,0.0,242.66,5.4
1166589600,1.306,0.0,242.78,5.4
1166589660,1.31,0.0,242.98,5.4
1166589720,1.296,0.0,241.83,5.2
1166589780,1.306,0.0,242.85,5.4
1166589840,1.304,0.0,242.26,5.4
1166589900,1.296,0.0,241.78,5.2
1166589960,1.298,0.0,242.13,5.2
1166590020,1.298,0.0,241.94,5.2
1166590080,1.3,0.0,242.24,5.4
1166590140,1.296,0.0,241.95,5.2
1166590200,1.308,0.0,243.01,5.4
1166590260,1.3559999999999999,0.0,242.93,5.6
1166590320,1.3940000000000001,0.084,244.04,5.6
1166590380,1.392,0.08199999999999999,243.8,5.6
1166590440,1.506,0.20800000000000002,244.02,6.2
1166590500,1.496,0.218,243.33,6.2
1166590560,1.494,0.21600000000000003,243.22,6.2
1166590620,1.484,0.214,242.74,6.2
1166590680,1.49,0.218,243.55,6.2
1166590740,1.482,0.21600000000000003,243.04,6.0
1166590800,1.462,0.198,241.97,6.0
1166590860,1.4,0.106,241.59,5.8
1166590920,1.402,0.106,241.85,5.8
1166590980,1.402,0.10800000000000001,242.01,5.8
1166591040,1.406,0.11,242.58,5.8
1166591100,1.39,0.106,241.81,5.6
1166591160,2.5380000000000003,0.092,240.88,10.6
1166591220,1.84,0.098,241.34,8.0
1166591280,1.39,0.10400000000000001,241.8,5.6
1166591340,1.614,0.128,242.82,6.8
1166591400,1.666,0.11800000000000001,243.04,7.2
1166591460,1.3980000000000001,0.11,242.73,5.8
1166591520,1.4,0.11,242.96,5.8
1166591580,1.3619999999999999,0.062,242.44,5.6
1166591640,1.306,0.0,242.71,5.4
1166591700,1.308,0.0,242.82,5.4
1166591760,1.306,0.0,242.1,5.4
1166591820,1.31,0.0,242.61,5.4
1166591880,1.3119999999999998,0.0,242.76,5.4
1166591940,1.31,0.0,242.51,5.4
1166592000,1.3159999999999998,0.0,243.12,5.4
1166592060,1.3,0.0,242.37,5.2
1166592120,1.298,0.0,242.06,5.2
1166592180,1.298,0.0,242.1,5.2
1166592240,1.3,0.0,242.34,5.2
1166592300,1.304,0.0,242.76,5.4
1166592360,1.3019999999999998,0.0,242.49,5.4
1166592420,1.298,0.0,242.05,5.2
1166592480,1.304,0.0,242.72,5.4
1166592540,1.3019999999999998,0.0,242.52,5.4
1166592600,1.31,0.0,243.03,5.4
1166592660,1.34,0.0,243.54,5.4
1166592720,1.5,0.198,243.4,6.2
1166592780,1.4980000000000002,0.21600000000000003,243.07,6.2
1166592840,1.494,0.21600000000000003,243.17,6.2
1166592900,1.484,0.214,242.83,6.2
1166592960,1.47,0.21,241.85,6.0
1166593020,1.462,0.20800000000000002,241.4,6.0
1166593080,1.528,0.29,241.31,6.4
1166593140,1.546,0.33399999999999996,241.74,6.4
1166593200,1.53,0.31,242.15,6.4
1166593260,1.4780000000000002,0.23199999999999998,242.31,6.2
1166593320,1.486,0.23600000000000002,242.92,6.2
1166593380,1.484,0.23399999999999999,242.85,6.2
1166593440,1.4780000000000002,0.23199999999999998,242.48,6.0
1166593500,1.4780000000000002,0.23199999999999998,242.31,6.2
1166593560,1.4780000000000002,0.23,241.82,6.2
1166593620,1.474,0.228,241.65,6.0
1166593680,1.4280000000000002,0.166,241.44,5.8
1166593740,1.3719999999999999,0.092,241.45,5.6
1166593800,1.3880000000000001,0.098,243.02,5.6
1166593860,1.392,0.1,243.56,5.6
1166593920,1.3880000000000001,0.098,243.31,5.6
1166593980,1.382,0.096,242.93,5.6
1166594040,1.3840000000000001,0.098,243.22,5.6
1166594100,1.396,0.102,244.22,5.6
1166594160,1.38,0.096,242.88,5.6
1166594220,1.38,0.096,242.93,5.6
1166594280,1.376,0.096,242.7,5.6
1166594340,1.376,0.096,242.71,5.6
1166594400,1.374,0.096,242.53,5.6
1166594460,1.3940000000000001,0.10400000000000001,244.44,5.6
1166594520,1.3880000000000001,0.076,245.66,5.6
1166594580,1.324,0.0,244.72,5.4
1166594640,1.318,0.0,244.05,5.4
1166594700,1.3259999999999998,0.0,244.85,5.4
1166594760,1.32,0.0,244.16,5.4
1166594820,1.32,0.0,244.25,5.4
1166594880,1.382,0.048,243.36,5.6
1166594940,1.416,0.11,243.03,5.8
1166595000,1.4140000000000001,0.11199999999999999,243.19,5.8
1166595060,1.4,0.10800000000000001,242.1,5.8
1166595120,1.51,0.222,243.75,6.2
1166595180,1.492,0.22,243.76,6.2
1166595240,1.49,0.22,243.63,6.2
1166595300,1.48,0.21600000000000003,243.03,6.0
1166595360,1.476,0.214,242.8,6.0
1166595420,1.482,0.22,243.6,6.0
1166595480,1.472,0.21600000000000003,242.91,6.0
1166595540,1.47,0.21600000000000003,242.76,6.0
1166595600,1.45,0.196,242.05,6.0
1166595660,1.3980000000000001,0.10800000000000001,242.64,5.8
1166595720,1.4,0.11,242.79,5.8
1166595780,1.402,0.11199999999999999,243.18,5.8
1166595840,1.376,0.068,243.51,5.6
1166595900,1.318,0.0,243.85,5.4
1166595960,1.32,0.0,244.11,5.4
1166596020,1.318,0.0,243.9,5.4
1166596080,1.32,0.0,244.16,5.4
1166596140,1.31,0.0,243.31,5.4
1166596200,1.306,0.0,242.71,5.4
1166596260,1.32,0.0,243.26,5.4
1166596320,1.32,0.0,243.6,5.4
1166596380,1.3219999999999998,0.0,244.35,5.4
1166596440,1.3259999999999998,0.0,244.78,5.4
1166596500,1.334,0.0,245.57,5.4
1166596560,1.33,0.0,245.33,5.4
1166596620,1.314,0.0,243.73,5.4
1166596680,1.3119999999999998,0.0,243.54,5.4
1166596740,1.31,0.0,243.3,5.4
1166596800,1.306,0.0,243.06,5.4
1166596860,1.306,0.0,243.03,5.4
1166596920,1.314,0.0,243.84,5.4
1166596980,1.3259999999999998,0.0,244.74,5.4
1166597040,1.328,0.0,244.82,5.4
1166597100,1.422,0.084,244.85,5.8
1166597160,1.442,0.11800000000000001,244.85,5.8
1166597220,1.4380000000000002,0.12,244.9,5.8
1166597280,1.426,0.114,243.81,5.8
1166597340,1.42,0.114,243.6,5.8
1166597400,1.4240000000000002,0.11599999999999999,244.14,5.8
1166597460,1.416,0.114,244.06,5.8
1166597520,1.416,0.11599999999999999,244.23,5.8
1166597580,1.506,0.212,244.96,6.2
1166597640,1.168,0.23600000000000002,245.93,5.2
1166597700,0.4,0.24600000000000002,246.51,1.8
1166597760,0.396,0.244,245.95,1.8
1166597820,0.396,0.244,246.11,1.8
1166597880,0.39799999999999996,0.24600000000000002,246.32,1.8
1166597940,0.392,0.244,246.11,1.8
1166598000,0.37,0.21,246.01,1.8
1166598060,0.298,0.094,246.25,1.2
1166598120,0.23199999999999998,0.0,246.63,1.0
1166598180,0.23399999999999999,0.0,247.54,1.0
1166598240,0.23399999999999999,0.0,247.75,1.0
1166598300,0.23600000000000002,0.0,248.56,1.0
1166598360,0.23600000000000002,0.0,248.85,1.0
1166598420,0.23600000000000002,0.0,249.48,1.0
1166598480,0.23399999999999999,0.0,248.15,1.0
1166598540,0.228,0.0,247.43,1.0
1166598600,0.22399999999999998,0.0,246.87,1.0
1166598660,0.22399999999999998,0.0,246.91,1.0
1166598720,0.226,0.0,247.33,1.0
1166598780,0.226,0.0,247.88,1.0
1166598840,0.222,0.0,245.71,1.0
1166598900,0.226,0.0,245.41,1.0
1166598960,0.228,0.0,245.01,1.0
1166599020,0.228,0.0,245.06,1.0
1166599080,0.228,0.0,244.61,1.0
1166599140,0.228,0.0,244.7,1.0
1166599200,0.226,0.0,244.56,1.0
1166599260,0.226,0.0,244.43,1.0
1166599320,0.322,0.092,244.08,1.4
1166599380,0.33799999999999997,0.13,245.4,1.4
1166599440,0.336,0.134,245.94,1.4
1166599500,0.336,0.136,246.62,1.4
1166599560,0.33,0.138,247.03,1.4
1166599620,0.326,0.136,246.78,1.4
1166599680,0.322,0.132,245.76,1.4
1166599740,0.322,0.136,246.48,1.4
1166599800,0.322,0.134,246.25,1.4
1166599860,0.32799999999999996,0.136,246.62,1.4
1166599920,0.324,0.128,244.66,1.4
1166599980,0.322,0.128,244.63,1.4
1166600040,0.366,0.168,244.95,1.8
1166600100,0.39799999999999996,0.23800000000000002,244.82,1.8
1166600160,0.39799999999999996,0.23600000000000002,244.65,1.8
1166600220,0.348,0.16,244.57,1.6
1166600280,0.302,0.094,244.32,1.2
1166600340,0.304,0.098,245.12,1.4
1166600400,0.302,0.098,244.83,1.2
1166600460,0.3,0.096,244.82,1.2
1166600520,0.29600000000000004,0.096,244.76,1.2
1166600580,0.26,0.048,244.21,1.2
1166600640,0.22,0.0,244.55,1.0
1166600700,0.222,0.0,245.42,1.0
1166600760,0.228,0.0,245.3,1.0
1166600820,0.228,0.0,245.34,1.0
1166600880,0.226,0.0,244.74,1.0
1166600940,0.226,0.0,244.93,1.0
1166601000,0.22399999999999998,0.0,244.29,1.0
1166601060,0.322,0.11199999999999999,244.94,1.6
1166601120,0.31,0.11199999999999999,244.2,1.4
1166601180,0.31,0.114,244.57,1.4
1166601240,0.312,0.11800000000000001,245.47,1.4
1166601300,0.312,0.11800000000000001,245.27,1.4
1166601360,0.312,0.11800000000000001,245.7,1.4
1166601420,0.306,0.11800000000000001,245.66,1.4
1166601480,0.304,0.11599999999999999,245.23,1.4
1166601540,0.354,0.16399999999999998,245.11,1.6
1166601600,0.41600000000000004,0.254,244.84,2.0
1166601660,0.41600000000000004,0.254,244.76,2.0
1166601720,0.414,0.254,244.71,2.0
1166601780,0.41,0.254,244.73,2.0
1166601840,0.41,0.258,245.2,2.0
1166601900,0.408,0.258,245.37,2.0
1166601960,0.40399999999999997,0.256,244.85,2.0
1166602020,0.4,0.252,244.21,1.8
1166602080,0.39799999999999996,0.252,244.23,1.8
1166602140,0.392,0.25,243.72,1.8
1166602200,0.386,0.24600000000000002,243.14,1.8
1166602260,0.384,0.24600000000000002,242.99,1.8
1166602320,0.384,0.24600000000000002,243.3,1.8
1166602380,0.386,0.252,244.1,1.8
1166602440,0.36,0.214,244.67,1.8
1166602500,0.23,0.0,244.63,1.0
1166602560,0.28800000000000003,0.052000000000000005,244.3,1.4
1166602620,0.304,0.1,245.53,1.4
1166602680,0.306,0.1,245.65,1.4
1166602740,0.306,0.1,245.66,1.4
1166602800,0.302,0.096,244.37,1.2
1166602860,0.3,0.094,244.26,1.2
1166602920,0.294,0.096,244.48,1.2
1166602980,0.294,0.096,244.87,1.2
1166603040,0.292,0.098,245.1,1.2
1166603100,0.248,0.0,245.51,1.0
1166603160,0.22,0.0,245.63,1.0
1166603220,0.222,0.0,246.28,1.0
1166603280,0.22399999999999998,0.0,246.11,1.0
1166603340,0.222,0.0,245.56,1.0
1166603400,0.222,0.0,245.27,1.0
1166603460,0.23,0.0,245.74,1.0
1166603520,0.228,0.0,245.71,1.0
1166603580,0.228,0.0,245.5,1.0
1166603640,0.282,0.0,245.51,1.2
1166603700,0.32799999999999996,0.0,244.92,1.4
1166603760,0.396,0.0,244.25,1.6
1166603820,0.386,0.046,244.95,1.6
1166603880,0.442,0.128,245.21,1.8
1166603940,0.436,0.128,245.18,1.8
1166604000,0.43,0.12,243.5,1.8
1166604060,0.426,0.11800000000000001,242.76,1.8
1166604120,0.426,0.12,243.12,1.8
1166604180,0.426,0.12,243.31,1.8
1166604240,0.426,0.12,243.46,1.8
1166604300,0.428,0.122,243.84,1.8
1166604360,0.43200000000000005,0.122,243.72,1.8
1166604420,0.43,0.122,243.66,1.8
1166604480,0.426,0.11800000000000001,242.88,1.8
1166604540,0.42200000000000004,0.11800000000000001,242.85,1.8
1166604600,0.418,0.11599999999999999,242.63,1.8
1166604660,0.41600000000000004,0.11599999999999999,242.43,1.8
1166604720,0.37200000000000005,0.05,243.09,1.6
1166604780,0.324,0.0,243.4,1.4
1166604840,0.324,0.0,243.26,1.4
1166604900,0.322,0.0,242.51,1.4
1166604960,2.2119999999999997,0.0,240.15,10.6
1166605020,3.138,0.048,239.54,13.0
1166605080,2.7119999999999997,0.057999999999999996,239.46,12.2
1166605140,0.39799999999999996,0.08199999999999999,242.24,1.6
1166605200,0.402,0.084,242.51,1.6
1166605260,0.40399999999999997,0.08,241.4,1.6
1166605320,0.40399999999999997,0.08199999999999999,242.09,1.6
1166605380,0.40399999999999997,0.084,242.5,1.6
1166605440,0.4,0.08199999999999999,241.93,1.6
1166605500,0.396,0.078,240.49,1.6
1166605560,0.39399999999999996,0.076,240.31,1.6
1166605620,0.348,0.0,243.57,1.4
1166605680,0.324,0.0,243.43,1.4
1166605740,0.322,0.0,242.85,1.4
1166605800,0.322,0.0,242.57,1.4
1166605860,0.322,0.0,242.95,1.4
1166605920,0.324,0.0,243.19,1.4
1166605980,0.322,0.0,242.63,1.4
1166606040,0.326,0.0,243.69,1.4
1166606100,0.326,0.0,242.7,1.4
1166606160,0.45,0.11599999999999999,243.05,2.0
1166606220,0.44,0.12,243.06,1.8
1166606280,0.434,0.11599999999999999,242.33,1.8
1166606340,0.434,0.12,242.96,1.8
1166606400,0.434,0.12,243.23,1.8
1166606460,0.43200000000000005,0.12,243.01,1.8
1166606520,0.43200000000000005,0.122,243.72,1.8
1166606580,0.43,0.122,243.82,1.8
1166606640,0.43,0.126,244.48,1.8
1166606700,0.43,0.126,244.54,1.8
1166606760,0.42200000000000004,0.12,243.56,1.8
1166606820,0.42,0.12,243.86,1.8
1166606880,0.42,0.122,244.11,1.8
1166606940,0.418,0.11800000000000001,243.07,1.8
1166607000,0.38799999999999996,0.07400000000000001,243.34,1.6
1166607060,0.4,0.0,244.46,1.6
1166607120,0.506,0.0,244.59,2.2
1166607180,0.336,0.0,244.52,1.4
1166607240,0.336,0.0,244.31,1.4
1166607300,0.33399999999999996,0.0,244.11,1.4
1166607360,0.37799999999999995,0.0,243.4,1.6
1166607420,0.41,0.08800000000000001,243.47,1.6
1166607480,0.41,0.08800000000000001,243.65,1.6
1166607540,0.414,0.092,244.63,1.8
1166607600,0.504,0.10400000000000001,243.58,2.2
1166607660,0.8859999999999999,0.158,243.24,3.6
1166607720,0.884,0.158,243.5,3.6
1166607780,0.872,0.154,242.44,3.6
1166607840,0.87,0.156,242.78,3.6
1166607900,0.8740000000000001,0.156,243.0,3.6
1166607960,0.8059999999999999,0.052000000000000005,242.23,3.4
1166608020,0.8059999999999999,0.05,242.6,3.4
1166608080,0.8059999999999999,0.05,242.51,3.4
1166608140,0.8420000000000001,0.05,242.97,3.4
1166608200,1.082,0.0,241.53,4.4
1166608260,1.14,0.0,240.68,4.6
1166608320,0.988,0.0,242.2,4.0
1166608380,0.976,0.0,242.23,4.0
1166608440,1.024,0.084,242.53,4.2
1166608500,1.088,0.17800000000000002,242.57,4.6
1166608560,1.078,0.174,241.63,4.4
1166608620,1.0759999999999998,0.17600000000000002,242.15,4.4
1166608680,1.0659999999999998,0.174,241.53,4.4
1166608740,1.064,0.172,241.25,4.4
1166608800,1.064,0.172,241.13,4.4
1166608860,1.074,0.17800000000000002,242.21,4.4
1166608920,1.072,0.17600000000000002,242.01,4.4
1166608980,1.0759999999999998,0.18,242.79,4.4
1166609040,1.078,0.182,243.15,4.4
1166609100,1.078,0.184,243.31,4.4
1166609160,1.07,0.17800000000000002,242.21,4.4
1166609220,1.124,0.244,241.54,4.8
1166609280,1.1420000000000001,0.3,241.87,4.8
1166609340,1.17,0.196,241.83,4.8
1166609400,1.0659999999999998,0.162,241.42,4.4
1166609460,1.054,0.166,242.46,4.4
1166609520,1.054,0.166,242.19,4.4
1166609580,1.054,0.166,242.17,4.4
1166609640,1.056,0.166,242.58,4.4
1166609700,1.09,0.19399999999999998,241.55,4.6
1166609760,1.16,0.262,240.43,5.0
1166609820,1.786,0.266,239.64,7.6
1166609880,2.204,0.38,238.82,9.4
1166609940,2.064,0.256,239.92,8.6
1166610000,2.298,0.254,239.86,9.6
1166610060,2.278,0.254,239.89,9.4
1166610120,2.03,0.26,240.26,8.4
1166610180,2.766,0.256,239.38,12.2
1166610240,4.2860000000000005,0.262,238.36,18.0
1166610300,4.234,0.188,238.84,17.6
1166610360,4.202,0.16,238.87,17.6
1166610420,4.196000000000001,0.16,238.96,17.4
1166610480,4.176,0.158,238.45,17.4
1166610540,4.162,0.158,238.1,17.4
1166610600,4.18,0.16,238.75,17.4
1166610660,4.148,0.08800000000000001,239.12,17.2
1166610720,4.1080000000000005,0.0,238.78,17.2
1166610780,4.162,0.098,238.57,17.4
1166610840,4.224,0.172,239.06,17.6
1166610900,4.1819999999999995,0.166,237.85,17.6
1166610960,4.168,0.166,237.46,17.4
1166611020,4.158,0.16399999999999998,237.23,17.4
1166611080,4.322,0.16399999999999998,237.57,18.2
1166611140,4.334,0.16399999999999998,237.47,18.2
1166611200,4.656000000000001,0.156,236.37,19.6
1166611260,4.824,0.154,236.4,20.4
1166611320,4.128,0.152,237.19,17.6
1166611380,3.372,0.154,239.14,14.0
1166611440,3.258,0.152,238.67,13.6
1166611500,3.57,0.10400000000000001,237.25,15.2
1166611560,4.268,0.122,236.44,18.0
1166611620,3.478,0.08800000000000001,238.14,14.6
1166611680,2.414,0.0,239.62,10.0
1166611740,2.392,0.0,239.39,10.0
1166611800,2.978,0.0,238.27,12.6
1166611860,3.0780000000000003,0.0,237.94,12.8
1166611920,3.1260000000000003,0.0,238.33,13.0
1166611980,3.47,0.11199999999999999,237.65,14.6
1166612040,3.5039999999999996,0.11,237.19,14.8
1166612100,3.468,0.106,235.56,14.6
1166612160,3.466,0.10400000000000001,235.39,14.6
1166612220,3.242,0.10800000000000001,235.81,13.8
1166612280,3.182,0.114,236.7,13.4
1166612340,3.1860000000000004,0.11599999999999999,236.93,13.4
1166612400,3.174,0.11599999999999999,236.51,13.4
1166612460,3.196,0.122,237.55,13.4
1166612520,3.196,0.122,237.78,13.4
1166612580,3.1519999999999997,0.0,238.64,13.2
1166612640,3.15,0.0,238.96,13.2
1166612700,3.112,0.0,237.21,13.0
1166612760,3.1,0.0,236.31,13.0
1166612820,3.122,0.0,237.34,13.2
1166612880,3.1460000000000004,0.0,238.74,13.2
1166612940,3.14,0.0,238.64,13.2
1166613000,3.116,0.0,237.53,13.0
1166613060,3.09,0.0,236.29,13.0
1166613120,3.194,0.114,236.71,13.4
1166613180,3.218,0.14800000000000002,237.24,13.6
1166613240,3.234,0.152,238.02,13.6
1166613300,3.222,0.15,237.6,13.6
1166613360,3.202,0.14800000000000002,236.81,13.4
1166613420,3.202,0.142,236.61,13.4
1166613480,3.2460000000000004,0.136,237.88,13.6
1166613540,3.264,0.14,238.62,13.6
1166613600,3.424,0.134,238.01,14.4
1166613660,3.216,0.136,237.52,13.4
1166613720,3.2260000000000004,0.138,238.07,13.6
1166613780,3.24,0.142,238.75,13.6
1166613840,3.2239999999999998,0.138,238.14,13.4
1166613900,3.306,0.128,236.76,14.0
1166613960,3.4219999999999997,0.086,236.44,14.4
1166614020,3.2539999999999996,0.0,236.24,13.8
1166614080,2.782,0.0,236.59,11.8
1166614140,2.5780000000000003,0.0,236.14,10.8
1166614200,2.432,0.0,236.43,10.2
1166614260,2.4419999999999997,0.0,236.0,10.2
1166614320,2.56,0.05,236.0,10.8
1166614380,2.484,0.092,236.17,10.4
1166614440,2.488,0.092,236.22,10.4
1166614500,2.484,0.09,235.99,10.4
1166614560,2.4819999999999998,0.096,235.95,10.4
1166614620,2.484,0.11199999999999999,236.88,10.4
1166614680,2.628,0.124,237.14,11.0
1166614740,2.862,0.11599999999999999,236.94,12.0
1166614800,2.85,0.114,236.99,12.0
1166614860,2.802,0.07400000000000001,237.33,11.8
1166614920,3.1460000000000004,0.0,237.4,13.2
