timestamp_0,timestamp_1,timestamp_2,timestamp_3,timestamp_4,timestamp_5,timestamp_6,timestamp_7,timestamp_8,timestamp_9,timestamp_10,PM2.5,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM10
13637771,13637758,13637760,13637769,13637763,13637739,13637761,13637773,13637779,13637774,13637762,78.0,9.0,53.0,800.0,36.0,3.4,1014.2,-2.4,0.0,3.9,81.0
13637821,13637818,13637792,13637814,13637811,13637801,13637798,13637792,13637805,13637814,13637823,69.0,8.0,52.0,900.0,35.0,3.1,1013.8,-2.4,0.0,2.9,89.0
13637848,13637827,13637837,13637843,13637843,13637837,13637832,13637848,13637850,13637856,13637834,77.0,7.0,51.0,1000.0,33.0,2.8,1013.6,-2.5,0.0,2.2,89.0
13637884,13637867,13637883,13637879,13637891,13637896,13637881,13637872,13637884,13637883,13637882,81.0,7.0,54.0,1000.0,29.0,2.8,1012.7,-2.7,0.0,2.2,96.0
13637919,13637912,13637920,13637917,13637928,13637922,13637914,13637924,13637911,13637914,13637904,106.0,7.0,50.0,1000.0,32.0,2.2,1011.8,-2.9,0.0,1.9,106.0
13637960,13637971,13637948,13637946,13637945,13637957,13637954,13637959,13637966,13637948,13637959,92.0,8.0,51.0,1000.0,26.0,1.9,1011.3,-2.6,0.0,2.3,108.0
13637984,13637984,13637981,13637982,13637999,13637966,13637981,13637991,13637990,13637994,13637983,112.0,7.0,47.0,1100.0,25.0,1.7,1010.6,-2.8,0.0,2.4,116.0
13638027,13638011,13638032,13638013,13638033,13638030,13638018,13638007,13638027,13638027,13638010,97.0,7.0,44.0,1000.0,23.0,1.0,1009.6,-2.8,0.0,1.0,105.0
13638062,13638044,13638060,13638058,13638056,13638064,13638069,13638060,13638074,13638061,13638069,103.0,7.0,46.0,800.0,19.0,-0.8,1008.9,-2.7,0.0,0.5,106.0
13638098,13638097,13638107,13638104,13638109,13638113,13638096,13638091,13638087,13638096,13638100,78.0,6.0,56.0,900.0,9.0,-1.7,1008.5,-3.0,0.0,0.7,80.0
13638131,13638128,13638139,13638135,13638114,13638131,13638123,13638146,13638122,13638133,13638137,73.0,6.0,54.0,900.0,9.0,-1.7,1008.0,-2.7,0.0,0.1,79.0
13638180,13638183,13638177,13638164,13638159,13638181,13638155,13638171,13638163,13638165,13638197,73.0,5.0,58.0,900.0,3.0,-0.6,1007.6,-2.2,0.0,1.5,83.0
13638202,13638217,13638203,13638213,13638211,13638207,13638203,13638199,13638212,13638204,13638205,112.0,6.0,68.0,1399.0,2.0,0.2,1006.9,-2.0,0.0,0.7,114.0
13638238,13638228,13638232,13638246,13638222,13638223,13638238,13638236,13638251,13638249,13638241,116.0,8.0,70.0,1600.0,2.0,1.4,1005.9,-1.8,0.0,1.6,119.0
13638296,13638275,13638259,13638282,13638251,13638262,13638290,13638271,13638276,13638278,13638287,120.0,12.0,71.0,1800.0,2.0,2.7,1005.3,-2.2,0.0,1.6,129.0
13638294,13638325,13638321,13638310,13638313,13638301,13638310,13638326,13638317,13638300,13638317,130.0,23.0,75.0,1700.0,2.0,3.7,1004.5,-1.9,0.0,1.7,141.0
13638351,13638336,13638352,13638356,13638346,13638332,13638356,13638341,13638345,13638352,13638345,142.0,39.0,82.0,1700.0,6.0,5.0,1003.0,-1.9,0.0,2.4,163.0
13638389,13638376,13638391,13638398,13638395,13638397,13638373,13638377,13638368,13638379,13638390,162.0,44.0,88.0,1600.0,10.0,6.2,1002.1,-1.5,0.0,2.0,172.0
13638426,13638407,13638417,13638404,13638411,13638421,13638414,13638421,13638413,13638422,13638427,178.0,44.0,90.0,1600.0,15.0,6.9,1001.3,-1.3,0.0,3.0,187.0
13638451,13638462,13638459,13638476,13638444,13638459,13638456,13638473,13638458,13638461,13638450,181.0,42.0,101.0,1700.0,18.0,7.5,1000.4,-1.2,0.0,1.4,194.0
13638490,13638482,13638497,13638481,13638480,13638488,13638490,13638486,13638475,13638486,13638477,187.0,38.0,98.0,1600.0,26.0,7.7,1000.0,-0.8,0.0,1.4,202.0
13638530,13638534,13638532,13638536,13638535,13638537,13638505,13638538,13638529,13638504,13638520,188.0,40.0,107.0,1600.0,22.0,7.7,999.8,-0.8,0.0,1.7,205.0
13638544,13638564,13638545,13638571,13638554,13638568,13638549,13638540,13638558,13638565,13638557,187.0,40.0,114.0,1600.0,20.0,6.9,1000.2,-0.1,0.0,2.3,211.0
13638601,13638585,13638596,13638605,13638589,13638597,13638594,13638597,13638596,13638597,13638595,190.0,34.0,122.0,1600.0,15.0,6.1,1001.4,0.0,0.0,1.1,221.0
13638621,13638638,13638630,13638630,13638620,13638629,13638623,13638649,13638628,13638646,13638612,202.0,24.0,129.0,1700.0,7.0,5.5,1002.5,0.1,0.0,1.4,240.0
13638672,13638680,13638683,13638676,13638672,13638677,13638688,13638687,13638665,13638684,13638680,202.0,21.0,115.0,1600.0,14.0,5.2,1003.7,-0.2,0.0,2.5,219.0
13638719,13638705,13638704,13638703,13638693,13638712,13638708,13638700,13638698,13638701,13638706,205.0,22.0,122.0,1700.0,6.0,4.8,1004.4,0.0,0.0,1.4,218.0
13638757,13638750,13638757,13638748,13638744,13638750,13638757,13638744,13638757,13638756,13638756,217.0,19.0,128.0,1899.0,2.0,4.7,1005.5,0.1,0.0,2.7,236.0
13638784,13638788,13638769,13638781,13638791,13638783,13638786,13638768,13638778,13638803,13638800,228.0,18.0,122.0,1899.0,2.0,4.1,1006.8,0.1,0.0,2.2,234.0
13638833,13638807,13638829,13638828,13638815,13638824,13638832,13638813,13638832,13638809,13638808,202.0,18.0,115.0,1700.0,2.0,3.4,1007.6,-0.1,0.0,0.8,209.0
13638837,13638851,13638847,13638865,13638844,13638861,13638840,13638861,13638868,13638863,13638860,172.0,18.0,101.0,1600.0,3.0,1.7,1008.7,-0.1,0.0,0.6,179.0
13638884,13638873,13638893,13638879,13638870,13638905,13638883,13638883,13638875,13638874,13638894,160.0,20.0,95.0,1399.0,2.0,1.1,1009.5,-0.4,0.0,1.1,168.0
13638919,13638935,13638922,13638919,13638914,13638912,13638917,13638928,13638933,13638920,13638918,117.0,30.0,87.0,1200.0,2.0,2.4,1010.1,-5.3,0.0,2.0,170.0
13638956,13638963,13638963,13638965,13638982,13638973,13638966,13638977,13638963,13638962,13638952,160.0,24.0,95.0,1200.0,14.0,4.4,1010.7,-11.3,0.0,2.0,170.0
13639001,13639016,13639003,13638982,13639006,13638994,13638980,13638988,13639000,13639000,13638998,65.0,24.0,51.0,900.0,32.0,4.0,1011.6,-11.6,0.0,2.0,171.0
13639020,13639031,13639052,13639019,13639020,13639024,13639035,13639032,13639031,13639051,13639034,18.0,12.0,43.0,500.0,36.0,2.7,1012.9,-8.4,0.0,0.9,168.0
13639060,13639063,13639082,13639058,13639065,13639065,13639084,13639085,13639053,13639076,13639062,26.0,18.0,68.0,700.0,14.0,5.8,1013.9,-7.8,0.0,1.4,33.0
13639115,13639099,13639095,13639107,13639099,13639085,13639122,13639109,13639114,13639085,13639109,10.0,24.0,66.0,600.0,19.0,7.6,1014.8,-9.3,0.0,2.3,15.0
13639122,13639133,13639162,13639128,13639151,13639147,13639139,13639140,13639132,13639130,13639140,146.0,28.0,94.0,600.0,38.0,8.6,1014.8,-9.9,0.0,1.5,152.0
13639175,13639170,13639175,13639188,13639174,13639161,13639192,13639176,13639197,13639182,13639181,142.0,27.0,93.0,600.0,43.0,8.1,1014.4,-4.1,0.0,4.4,147.0
13639223,13639213,13639216,13639207,13639214,13639212,13639212,13639217,13639209,13639211,13639213,137.0,27.0,91.0,700.0,48.0,8.7,1013.7,-5.6,0.0,2.8,143.0
13639262,13639255,13639234,13639236,13639237,13639243,13639241,13639242,13639248,13639247,13639227,63.0,51.0,57.0,1200.0,39.0,9.2,1012.5,-3.7,0.0,5.0,157.0
13639287,13639263,13639305,13639272,13639283,13639280,13639283,13639293,13639274,13639297,13639290,56.0,41.0,48.0,1000.0,48.0,9.8,1011.9,-1.3,0.0,3.9,130.0
13639333,13639324,13639322,13639313,13639309,13639332,13639322,13639325,13639332,13639319,13639318,75.0,31.0,52.0,1200.0,56.0,10.0,1011.1,-2.0,0.0,4.2,176.0
13639354,13639357,13639349,13639347,13639354,13639352,13639351,13639342,13639361,13639357,13639361,83.0,31.0,47.0,1100.0,64.0,9.6,1010.6,-2.1,0.0,4.6,196.0
13639396,13639396,13639403,13639391,13639390,13639389,13639392,13639389,13639390,13639381,13639384,66.0,29.0,44.0,900.0,66.0,9.3,1010.2,-2.0,0.0,2.9,181.0
13639423,13639438,13639438,13639431,13639405,13639423,13639431,13639410,13639422,13639419,13639437,78.0,30.0,46.0,900.0,66.0,8.9,1010.3,-2.4,0.0,3.9,170.0
13639462,13639476,13639455,13639454,13639471,13639460,13639485,13639449,13639447,13639451,13639476,76.0,29.0,47.0,900.0,66.0,8.1,1010.7,-3.4,0.0,3.0,157.0
13639523,13639496,13639506,13639499,13639515,13639496,13639505,13639495,13639511,13639502,13639515,68.0,26.0,54.0,900.0,59.0,7.8,1011.0,-3.7,0.0,2.7,136.0
13639512,13639542,13639539,13639532,13639546,13639539,13639557,13639528,13639539,13639538,13639519,66.0,24.0,69.0,800.0,42.0,7.1,1011.8,-3.8,0.0,3.3,119.0
13639591,13639557,13639563,13639568,13639576,13639569,13639587,13639565,13639574,13639568,13639566,64.0,24.0,69.0,800.0,31.0,5.6,1011.7,-3.8,0.0,2.1,118.0
13639600,13639609,13639622,13639629,13639611,13639624,13639612,13639619,13639601,13639625,13639600,59.0,23.0,68.0,900.0,22.0,4.3,1011.8,-3.5,0.0,1.9,100.0
13639649,13639660,13639637,13639639,13639648,13639643,13639626,13639638,13639640,13639657,13639643,61.0,16.0,89.0,1200.0,2.0,3.1,1011.1,-3.3,0.0,1.9,105.0
13639685,13639668,13639662,13639688,13639690,13639678,13639683,13639681,13639691,13639673,13639670,64.0,15.0,85.0,1500.0,2.0,2.7,1010.7,-3.0,0.0,1.7,93.0
13639706,13639718,13639701,13639709,13639713,13639719,13639713,13639710,13639721,13639719,13639703,60.0,13.0,80.0,1399.0,4.0,2.2,1009.8,-2.7,0.0,2.1,81.0
13639761,13639754,13639738,13639765,13639766,13639745,13639763,13639736,13639753,13639756,13639758,51.0,13.0,84.0,1300.0,2.0,2.0,1009.1,-2.7,0.0,0.9,76.0
13641982,13641978,13641988,13641981,13641989,13641988,13642002,13641984,13642000,13641967,13642001,118.0,47.0,61.0,1300.0,82.0,10.3,1012.5,-6.1,0.0,4.5,147.0
13642015,13642034,13642027,13642027,13642022,13642030,13642022,13642011,13642019,13642033,13642014,109.0,47.0,63.0,1100.0,76.0,9.8,1012.5,-6.1,0.0,3.6,140.0
13642055,13642056,13642041,13642054,13642061,13642064,13642062,13642047,13642058,13642068,13642049,113.0,42.0,63.0,1100.0,78.0,9.2,1012.6,-5.1,0.0,1.9,163.0
13642100,13642093,13642101,13642082,13642098,13642090,13642099,13642085,13642102,13642091,13642099,123.0,50.0,79.0,1200.0,61.0,8.9,1012.7,-6.5,0.0,2.9,174.0
13642136,13642144,13642116,13642116,13642113,13642117,13642142,13642138,13642122,13642120,13642132,146.0,61.0,108.0,1399.0,40.0,8.5,1013.1,-6.9,0.0,3.4,203.0
13642161,13642150,13642158,13642172,13642171,13642152,13642170,13642162,13642165,13642142,13642142,117.0,46.0,98.0,1200.0,38.0,7.9,1012.6,-7.0,0.0,2.2,162.0
13642183,13642206,13642185,13642206,13642190,13642206,13642204,13642197,13642197,13642194,13642208,109.0,44.0,94.0,1200.0,33.0,5.4,1012.2,-4.5,0.0,0.8,151.0
13642232,13642224,13642225,13642236,13642244,13642223,13642254,13642241,13642237,13642243,13642237,100.0,46.0,80.0,1100.0,34.0,2.7,1011.9,-3.6,0.0,0.4,138.0
13642284,13642265,13642281,13642272,13642283,13642281,13642273,13642273,13642259,13642259,13642279,101.0,45.0,102.0,1000.0,16.0,1.7,1011.8,-1.9,0.0,0.7,161.0
13642318,13642298,13642305,13642304,13642323,13642301,13642316,13642294,13642307,13642300,13642304,100.0,49.0,108.0,1000.0,7.0,1.1,1011.4,-2.3,0.0,0.4,166.0
13642356,13642335,13642351,13642338,13642323,13642347,13642323,13642350,13642344,13642358,13642341,105.0,50.0,113.0,1200.0,2.0,0.2,1011.1,-3.4,0.0,0.5,168.0
13642412,13642424,13642424,13642422,13642440,13642412,13642407,13642424,13642407,13642409,13642414,172.0,79.0,109.0,1399.0,2.0,-0.4,1010.5,-2.3,0.0,0.9,223.0
13642446,13642441,13642436,13642434,13642457,13642462,13642463,13642439,13642433,13642453,13642467,190.0,66.0,95.0,1600.0,2.0,-0.2,1010.5,-2.4,0.0,0.8,260.0
13642482,13642475,13642485,13642483,13642498,13642495,13642484,13642477,13642484,13642493,13642470,190.0,48.0,85.0,1500.0,2.0,1.1,1011.2,-2.7,0.0,1.2,243.0
13642515,13642518,13642508,13642525,13642537,13642527,13642534,13642520,13642523,13642520,13642519,182.0,23.0,71.0,1500.0,2.0,3.2,1010.6,-3.8,0.0,1.4,219.0
13642550,13642547,13642571,13642545,13642551,13642565,13642546,13642566,13642569,13642550,13642561,185.0,50.0,102.0,2500.0,2.0,4.8,1010.3,-2.5,0.0,1.2,237.0
13642588,13642585,13642603,13642590,13642598,13642578,13642593,13642596,13642588,13642589,13642604,194.0,76.0,118.0,2899.0,2.0,6.6,1010.1,-3.9,0.0,0.8,279.0
13642618,13642632,13642619,13642628,13642625,13642641,13642628,13642641,13642625,13642636,13642636,209.0,84.0,122.0,2600.0,2.0,8.2,1009.5,-4.0,0.0,0.8,292.0
13642689,13642651,13642666,13642672,13642654,13642673,13642648,13642662,13642678,13642667,13642656,209.0,76.0,104.0,1800.0,6.0,9.7,1008.6,-0.2,0.0,2.6,264.0
13642697,13642702,13642726,13642698,13642705,13642716,13642696,13642701,13642702,13642673,13642697,220.0,76.0,95.0,1500.0,17.0,10.7,1007.6,-0.2,0.0,2.7,256.0
13642736,13642763,13642730,13642742,13642731,13642737,13642755,13642731,13642741,13642716,13642725,223.0,78.0,90.0,1399.0,28.0,11.8,1006.3,0.5,0.0,2.9,256.0
13642759,13642778,13642771,13642775,13642773,13642780,13642768,13642785,13642775,13642762,13642777,214.0,73.0,85.0,1300.0,39.0,12.3,1005.3,-0.3,0.0,5.4,241.0
13642812,13642805,13642815,13642813,13642810,13642815,13642797,13642812,13642811,13642814,13642814,200.0,92.0,85.0,1399.0,47.0,12.8,1004.3,0.2,0.0,4.3,240.0
13642852,13642840,13642833,13642843,13642861,13642859,13642848,13642849,13642859,13642847,13642860,209.0,101.0,93.0,1500.0,43.0,12.9,1003.4,0.3,0.0,3.1,282.0
13642877,13642888,13642901,13642888,13642892,13642882,13642871,13642886,13642894,13642885,13642875,199.0,112.0,107.0,1600.0,29.0,12.5,1003.6,0.6,0.0,3.8,274.0
13642921,13642922,13642918,13642900,13642920,13642926,13642929,13642928,13642908,13642906,13642903,204.0,123.0,116.0,1899.0,20.0,11.8,1003.7,1.4,0.0,1.2,277.0
13643016,13642978,13642985,13642993,13642979,13642986,13643005,13643013,13642972,13642984,13643009,226.0,99.0,139.0,2299.0,2.0,10.3,1005.0,0.9,0.0,2.1,302.0
13643018,13643021,13643036,13643030,13643033,13643021,13643032,13643023,13643030,13643020,13643026,222.0,87.0,137.0,2399.0,2.0,7.7,1004.5,2.4,0.0,0.1,298.0
13643068,13643067,13643059,13643068,13643048,13643060,13643063,13643062,13643082,13643050,13643074,229.0,66.0,132.0,2399.0,2.0,6.2,1004.2,1.9,0.0,0.5,326.0
13643088,13643103,13643091,13643102,13643094,13643112,13643084,13643102,13643102,13643095,13643091,181.0,55.0,119.0,1700.0,2.0,7.1,1003.5,3.3,0.0,1.1,291.0
13643125,13643129,13643144,13643141,13643127,13643141,13643146,13643130,13643138,13643136,13643139,143.0,44.0,86.0,1100.0,2.0,8.0,1002.9,3.8,0.0,1.5,230.0
13643173,13643176,13643182,13643178,13643180,13643175,13643143,13643167,13643173,13643169,13643178,131.0,34.0,67.0,900.0,8.0,7.3,1002.8,3.9,0.0,1.9,212.0
13643222,13643206,13643199,13643209,13643206,13643198,13643197,13643209,13643207,13643222,13643195,128.0,35.0,55.0,900.0,11.0,6.1,1002.2,3.6,0.0,1.0,187.0
13643505,13643479,13643497,13643503,13643495,13643489,13643487,13643473,13643491,13643511,13643493,182.0,26.0,55.0,1399.0,7.0,14.5,1003.8,0.0,0.0,2.5,243.0
13643538,13643550,13643531,13643526,13643527,13643533,13643527,13643543,13643529,13643535,13643527,186.0,53.0,58.0,1300.0,23.0,17.2,1003.3,-2.0,0.0,4.4,206.0
13643556,13643566,13643579,13643568,13643558,13643569,13643571,13643566,13643553,13643559,13643574,132.0,50.0,49.0,900.0,51.0,18.6,1003.2,-5.5,0.0,5.4,129.0
13643605,13643606,13643600,13643606,13643607,13643601,13643603,13643610,13643607,13643599,13643590,45.0,30.0,24.0,500.0,76.0,19.5,1002.8,-5.5,0.0,3.3,70.0
13643633,13643639,13643643,13643647,13643626,13643625,13643639,13643636,13643628,13643637,13643628,45.0,30.0,24.0,300.0,89.0,18.9,1002.9,-6.7,0.0,5.0,70.0
13643690,13643680,13643687,13643683,13643670,13643653,13643678,13643691,13643668,13643676,13643680,14.0,11.0,12.0,400.0,92.0,18.2,1003.4,-8.1,0.0,5.8,34.0
13643757,13643748,13643750,13643752,13643750,13643739,13643747,13643737,13643745,13643734,13643737,14.0,7.0,13.0,400.0,90.0,14.5,1005.5,-12.7,0.0,3.9,42.0
13643791,13643787,13643787,13643792,13643784,13643791,13643787,13643793,13643806,13643779,13643807,12.0,4.0,15.0,400.0,85.0,12.7,1007.2,-13.3,0.0,3.5,18.0
13643824,13643830,13643824,13643823,13643829,13643814,13643796,13643836,13643824,13643837,13643812,10.0,4.0,19.0,400.0,82.0,11.6,1009.0,-15.1,0.0,4.2,26.0
13643856,13643858,13643856,13643857,13643871,13643840,13643877,13643846,13643844,13643856,13643854,11.0,4.0,25.0,400.0,75.0,10.9,1010.5,-14.8,0.0,2.7,21.0
13643870,13643878,13643903,13643882,13643878,13643909,13643915,13643882,13643891,13643908,13643875,12.0,4.0,34.0,500.0,66.0,10.4,1012.2,-15.2,0.0,3.2,21.0
13643924,13643917,13643936,13643921,13643937,13643919,13643938,13643919,13643912,13643932,13643936,9.0,4.0,28.0,400.0,69.0,9.7,1013.0,-15.0,0.0,2.3,20.0
13643976,13643962,13643976,13643960,13643959,13643965,13643975,13643956,13643964,13643959,13643949,9.0,4.0,28.0,400.0,61.0,8.1,1014.0,-14.2,0.0,2.8,20.0
13644019,13643994,13643994,13643997,13644013,13644006,13643994,13644012,13643986,13644004,13643990,16.0,6.0,34.0,400.0,60.0,6.8,1014.4,-14.1,0.0,2.3,33.0
13644028,13644046,13644025,13644024,13644030,13644046,13644029,13644024,13644035,13644033,13644030,16.0,7.0,34.0,400.0,66.0,5.9,1014.7,-11.7,0.0,2.0,34.0
13644082,13644062,13644068,13644075,13644089,13644064,13644068,13644065,13644066,13644077,13644071,6.0,9.0,28.0,400.0,62.0,5.3,1014.8,-13.7,0.0,3.0,20.0
13644110,13644117,13644100,13644113,13644098,13644097,13644107,13644107,13644118,13644105,13644104,12.0,7.0,40.0,400.0,51.0,4.5,1014.8,-12.5,0.0,2.1,21.0
13644138,13644136,13644143,13644143,13644145,13644134,13644150,13644151,13644142,13644143,13644148,12.0,8.0,40.0,400.0,52.0,4.3,1015.7,-13.6,0.0,2.0,22.0
13644175,13644171,13644170,13644176,13644180,13644189,13644181,13644179,13644183,13644195,13644164,10.0,8.0,32.0,400.0,56.0,4.3,1016.3,-15.1,0.0,2.3,23.0
13644211,13644217,13644221,13644222,13644222,13644216,13644228,13644224,13644232,13644219,13644200,13.0,17.0,38.0,400.0,48.0,4.6,1016.9,-14.8,0.0,1.0,22.0
13644261,13644259,13644234,13644245,13644252,13644234,13644262,13644252,13644249,13644236,13644266,8.0,14.0,39.0,400.0,48.0,5.4,1017.3,-15.8,0.0,2.1,18.0
13644274,13644312,13644273,13644294,13644297,13644293,13644308,13644288,13644271,13644279,13644292,13.0,13.0,53.0,500.0,38.0,6.8,1017.6,-15.9,0.0,1.8,32.0
13644319,13644335,13644313,13644332,13644340,13644329,13644330,13644306,13644335,13644311,13644331,13.0,13.0,53.0,500.0,52.0,7.4,1017.7,-16.1,0.0,1.4,32.0
13644353,13644352,13644375,13644357,13644356,13644375,13644366,13644369,13644380,13644350,13644356,10.0,10.0,41.0,500.0,59.0,8.8,1017.6,-11.8,0.0,1.4,30.0
13644393,13644408,13644385,13644393,13644389,13644380,13644403,13644396,13644408,13644393,13644400,13.0,10.0,43.0,500.0,52.0,9.5,1017.1,-8.6,0.0,3.4,35.0
13644421,13644446,13644444,13644427,13644448,13644429,13644440,13644441,13644430,13644422,13644432,10.0,10.0,26.0,500.0,67.0,10.7,1016.3,-10.8,0.0,2.7,39.0
13644452,13644454,13644455,13644474,13644466,13644452,13644466,13644489,13644475,13644473,13644467,13.0,13.0,15.0,500.0,81.0,11.2,1015.0,-8.1,0.0,5.1,50.0
13644491,13644491,13644508,13644481,13644520,13644510,13644502,13644489,13644509,13644515,13644519,17.0,10.0,10.0,400.0,87.0,12.7,1014.1,-9.1,0.0,3.5,17.0
13644535,13644537,13644550,13644543,13644519,13644537,13644551,13644535,13644551,13644522,13644545,9.0,9.0,9.0,400.0,88.0,13.8,1013.5,-14.2,0.0,3.2,24.0
13644571,13644572,13644579,13644579,13644562,13644590,13644570,13644592,13644571,13644581,13644576,3.0,6.0,12.0,400.0,88.0,14.2,1013.5,-13.0,0.0,1.9,6.0
13644618,13644611,13644594,13644622,13644605,13644613,13644608,13644616,13644599,13644605,13644602,10.0,9.0,15.0,400.0,86.0,12.9,1013.3,-14.0,0.0,1.7,14.0
13644653,13644654,13644642,13644639,13644644,13644652,13644643,13644649,13644643,13644640,13644647,10.0,9.0,15.0,500.0,82.0,9.5,1014.2,-2.8,0.0,3.9,14.0
13644689,13644685,13644656,13644685,13644678,13644688,13644674,13644693,13644668,13644691,13644693,49.0,14.0,42.0,700.0,62.0,8.5,1014.9,-1.9,0.0,3.6,146.0
13644713,13644735,13644718,13644723,13644720,13644718,13644711,13644725,13644736,13644698,13644726,95.0,22.0,70.0,1100.0,40.0,8.2,1015.6,-1.9,0.0,1.4,193.0
13644746,13644766,13644750,13644742,13644769,13644763,13644756,13644765,13644761,13644755,13644757,109.0,25.0,80.0,1300.0,33.0,6.4,1016.2,-2.2,0.0,0.4,176.0
13644790,13644780,13644796,13644813,13644812,13644794,13644776,13644780,13644806,13644788,13644783,108.0,26.0,93.0,1500.0,20.0,4.6,1016.1,-1.8,0.0,0.2,159.0
13644813,13644845,13644831,13644832,13644834,13644824,13644835,13644827,13644811,13644836,13644827,105.0,29.0,94.0,1399.0,12.0,2.8,1016.0,-2.3,0.0,1.0,155.0
13644879,13644871,13644858,13644878,13644864,13644877,13644852,13644863,13644873,13644846,13644863,93.0,31.0,104.0,1300.0,5.0,2.1,1016.3,-3.8,0.0,1.4,127.0
13644904,13644891,13644887,13644903,13644902,13644893,13644895,13644898,13644903,13644905,13644914,66.0,23.0,102.0,900.0,2.0,2.6,1016.6,-5.8,0.0,1.1,73.0
13644958,13644943,13644940,13644950,13644931,13644932,13644938,13644931,13644942,13644938,13644946,76.0,22.0,104.0,1000.0,2.0,2.2,1016.4,-5.7,0.0,0.4,168.0
13644969,13644960,13644967,13644966,13644977,13644957,13644991,13644970,13644975,13644964,13644967,84.0,24.0,102.0,1100.0,2.0,3.5,1016.3,-4.7,0.0,1.5,151.0
13645017,13645021,13645014,13645024,13645008,13644993,13645011,13645011,13644994,13645006,13644998,84.0,25.0,96.0,1100.0,2.0,3.2,1016.9,-6.0,0.0,1.3,128.0
13645046,13645034,13645029,13645052,13645043,13645043,13645044,13645045,13645039,13645027,13645055,84.0,25.0,96.0,1300.0,2.0,2.2,1017.6,-5.9,0.0,1.2,128.0
13645074,13645087,13645067,13645091,13645082,13645082,13645079,13645083,13645082,13645072,13645081,94.0,25.0,89.0,1399.0,2.0,2.6,1018.0,-5.8,0.0,2.0,168.0
13645106,13645130,13645116,13645094,13645114,13645124,13645113,13645109,13645107,13645103,13645124,90.0,21.0,84.0,1600.0,2.0,4.2,1018.4,-4.5,0.0,1.5,163.0
13645153,13645132,13645167,13645141,13645147,13645151,13645137,13645155,13645158,13645160,13645150,91.0,45.0,86.0,2799.0,2.0,6.5,1018.8,-5.8,0.0,2.3,158.0
13645186,13645202,13645204,13645193,13645186,13645177,13645185,13645197,13645175,13645192,13645187,100.0,102.0,87.0,3299.0,4.0,7.9,1018.3,-7.4,0.0,1.4,156.0
13645249,13645255,13645275,13645254,13645266,13645245,13645257,13645253,13645260,13645255,13645264,73.0,61.0,76.0,2100.0,30.0,9.6,1016.3,-8.5,0.0,1.5,102.0
13645295,13645308,13645301,13645276,13645292,13645296,13645302,13645278,13645302,13645286,13645309,75.0,57.0,70.0,1899.0,40.0,9.1,1015.8,-7.2,0.0,1.9,99.0
13645333,13645338,13645324,13645315,13645322,13645333,13645333,13645330,13645322,13645308,13645321,88.0,58.0,65.0,2000.0,48.0,9.8,1014.9,-6.1,0.0,0.4,146.0
13645366,13645366,13645374,13645390,13645376,13645366,13645366,13645377,13645363,13645367,13645375,113.0,61.0,82.0,2100.0,39.0,9.6,1014.4,-6.7,0.0,0.8,161.0
13645394,13645404,13645402,13645400,13645395,13645411,13645389,13645412,13645413,13645405,13645419,114.0,53.0,86.0,1899.0,39.0,9.5,1014.2,-5.2,0.0,1.7,152.0
13645443,13645443,13645428,13645432,13645440,13645446,13645446,13645432,13645444,13645445,13645445,108.0,49.0,93.0,1700.0,33.0,9.6,1014.1,-5.9,0.0,0.8,146.0
13645520,13645487,13645516,13645506,13645504,13645530,13645518,13645526,13645512,13645508,13645516,91.0,54.0,93.0,1300.0,30.0,8.3,1014.3,-3.9,0.0,1.9,131.0
13645556,13645537,13645545,13645540,13645559,13645543,13645541,13645566,13645560,13645553,13645548,92.0,48.0,106.0,1200.0,22.0,7.5,1015.0,-1.5,0.0,2.4,141.0
13645573,13645586,13645579,13645589,13645583,13645584,13645570,13645600,13645583,13645602,13645582,93.0,41.0,101.0,1399.0,11.0,6.0,1016.1,-3.4,0.0,2.3,237.0
13645627,13645615,13645630,13645620,13645631,13645627,13645618,13645614,13645623,13645616,13645615,70.0,48.0,81.0,1200.0,16.0,5.3,1016.7,-3.3,0.0,1.8,136.0
13645651,13645658,13645649,13645664,13645671,13645679,13645644,13645654,13645664,13645654,13645645,64.0,49.0,72.0,900.0,16.0,5.2,1016.7,-2.9,0.0,2.0,110.0
13645693,13645704,13645680,13645683,13645687,13645724,13645692,13645670,13645693,13645703,13645696,57.0,59.0,67.0,900.0,17.0,4.7,1017.1,-3.3,0.0,1.3,87.0
13645730,13645730,13645700,13645738,13645740,13645725,13645736,13645715,13645745,13645720,13645713,57.0,59.0,67.0,900.0,16.0,4.3,1017.1,-4.5,0.0,1.4,87.0
13645758,13645757,13645765,13645744,13645762,13645771,13645777,13645753,13645773,13645772,13645760,66.0,48.0,67.0,1500.0,13.0,3.8,1017.0,-5.7,0.0,2.2,84.0
13645807,13645782,13645810,13645805,13645797,13645791,13645791,13645789,13645798,13645810,13645807,60.0,54.0,70.0,2000.0,10.0,2.9,1016.8,-3.5,0.0,1.5,90.0
13645850,13645821,13645830,13645841,13645834,13645835,13645837,13645830,13645839,13645844,13645832,67.0,58.0,71.0,2100.0,8.0,2.9,1016.9,-4.3,0.0,1.8,97.0
13645870,13645867,13645881,13645866,13645865,13645868,13645871,13645903,13645877,13645865,13645866,71.0,74.0,74.0,2299.0,5.0,2.5,1016.7,-4.3,0.0,1.4,99.0
